Book Title,Topic,Description,Notes,Classification,Năm,BookPublisher,,Location,Author,Số lượng bản 
N'Art fundamentals : theory and practice',N'Nghệ thuật -- Kỹ thuật',N'xiv, 354 p. : ill. (some col.); 28 cm. + 1 CD-ROM (4 3/4)',N'Includes bibliographical references (p. 343-344) and index.',N'N',2006,N'Boston : McGraw-Hill',,N'Phòng đọc chuyên ngành A-P (P.402)',Ocvirk, Otto G.,1
N'Ngữ dụng học',N'Ngôn ngữ học',N'110 tr.; 21 cm.',N'Gồm 5 nội dung chính: Chiếu vật, Hành động ngôn ngữ, Lập luận, Hội thoại, Y nghĩa tường minh và ý nghĩa hàm ẩn.',N'P',2011,N'Hà Nội: Giáo dục',,N'Phòng đọc chuyên ngành A-P (P.402)',Đỗ Việt Hùng,2
N'Vocabulary in language teaching',N'Ngôn ngữ - Từ vựng - Giảng dạy',N'xv, 224 p.; 24 cm.',N'Includes bibliographical references (p. 201-221) and index.',N'P',2000,N'Cambridge ; New York : Cambridge University Press',,N'Phòng đọc chuyên ngành A-P (P.402)',Norbert Schmitt,1
N'Thiếu nữ đeo hoa tai ngọc trai',N'Tiểu thuyết - Mỹ',N'346 tr.; 21cm',N'Dịch từ nguyên bản tiếng Anh: Girl with a pearl earring',N'P',2008,N'Hà Nội: Văn học',,N'Phòng đọc chuyên ngành A-P (P.402)',Tracy Chevalier,2
N'Culture bound : bridging the cultural gap in language teaching',N'Văn hoá',N'xi, 222 p. : ill.; 24 cm.',N'Includes index.',N'P',1986,N'Cambridge [Cambridgeshire] ; New York : Cambridge University Press',,N'Phòng đọc chuyên ngành A-P (P.402)',Joyce Merrill Valdes,1
N'Từ điển giải thích thuật ngữ ngôn ngữ học',N'Ngôn ngữ học - Từ điển - Thuật ngữ',N'499 tr. ; 21 cm.',N'Tái bản lần thứ 3',N'P',2001,N'Hà Nội : Giáo dục',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Như Ý,2
N'Toán học : Thông báo kết quả nghiên cứu tại hội nghị khoa học viện toán lần thứ IV (18-19-6-1975)',N'Toán học',N'163 tr.; 27 cm',NULL,N'QA',1976,N'Hà Nội : Viện Toán học',,N' Phòng lưu trữ (P.211)',Viện Toán học,1
N'Một số hệ tính trong logic mệnh đề',N'Hệ tính toán/Logic mệnh đề',N'88 tr',N'Giới thiệu cách xác định cú pháp và ngữ nghĩa của logíc mệnh đề, một số dạng chuẩn cơ bản, hệ tính cơ bản của logic mệnh đề và áp dụng các hệ thức lượng trong tam giác.',N'QA',2004,N'Hà Nội : Trường ĐHBK Hà Nội',,N'Phòng đọc Luận văn - Luận án (P.313)',Ngô Thị Lan,1
N'Đại cương logic toán',N'Toán logic',N'135 tr.; 22 cm',N'Trình bày tổng quát lý thuyết logic toán, logic vị từ : Các định lý, định luật, các phép biến đổi, tiên đề và tính toán trong logic toán.',N'QA',1971,N'Hà Nội : Khoa học và kỹ thuật',,N'Phòng lưu trữ (P.211)',P. X. Nôvikôpn,1
N'Toán học trong thế giới ngày nay. Tập 2',N'Toán học',N'127 tr.; 21 cm',NULL,N'QA',1977,N'Hà Nội : Khoa học và kỹ thuật',,N'Phòng mượn sách tham khảo (P.102)',Đoàn Trịnh Ninh, Trần Chí Đức.,1
